PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251250;12;2025;8443030;1;3;1;70;70;1;143.36330945;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443030;1;4;1;70;70;1;143.36330945;70;1;;;;;;;;;1;;12;0;8;4;2;2;2;;2;;.;5212;56;5619
20251250;12;2025;8443031;1;1;1;70;70;1;133.9227668;70;1;;;;;;;;;1;;12;0;4;4;1;2;2;;2;;.;7131;43;4330
20251250;12;2025;8443031;1;3;1;70;70;1;133.9227668;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443031;1;4;1;70;70;1;133.9227668;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443032;1;2;1;70;70;1;159.88840231;70;;1;6;1;;;;44;1400000;1;;30;1;8;1;10;2;2;;2;;3213;3213;86;8610
20251250;12;2025;8443033;1;1;1;70;70;1;133.82342771;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443034;1;1;1;70;70;1;145.9227401;70;;1;6;1;;;;40;1423500;1;;132;0;5;2;10;2;3;;2;;5414;0310;84;8422
20251250;12;2025;8443034;1;2;1;70;70;1;145.9227401;70;1;;;;;;;;;1;;240;0;3;1;3;2;2;;2;;.;9412;56;5611
20251250;12;2025;8443037;1;2;1;70;70;1;166.8244851;70;1;;;;;1;;40;1423500;1;;12;0;8;4;10;2;2;;2;;.;3343;84;8412
20251250;12;2025;8443037;1;3;1;70;70;1;166.8244851;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443038;1;1;1;70;70;1;189.3976628;70;;1;32;2;;;;48;2500000;1;;12;0;8;1;6;2;2;;2;;2330;2635;36;3600
20251250;12;2025;8443041;1;1;1;70;70;1;193.48422342;70;;1;4;1;;;;50;2000000;1;;4;0;3;1;4;2;2;;2;;5414;5414;68;6820
20251250;12;2025;8443044;1;2;1;70;70;1;243.63947019;70;1;;;;;;;;;1;;72;0;1;1;2;2;2;;2;;.;4226;61;6190
20251250;12;2025;8443045;1;1;1;70;70;1;160.14564351;70;1;;;;;;;;;1;;400;0;3;4;1;2;2;;2;;.;5243;47;4773
20251250;12;2025;8443045;1;2;1;70;70;1;160.14564351;70;;1;40;1;;;;40;2000000;1;;18;0;3;4;1;2;2;;2;;2611;2611;69;6910
20251250;12;2025;8443046;1;2;1;70;70;1;152.37822379;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443048;1;2;1;70;73;1;399.04047247;73;1;;;;;;;;;1;;264;5;5;2;10;2;3;;2;;.;2341;85;8530
20251250;12;2025;8443051;1;1;1;70;73;1;471.69761499;73;1;;;;;;;;;1;;15;0;4;4;1;2;3;;2;;.;5212;56;5619
20251250;12;2025;8443054;1;2;1;70;73;1;545.55659211;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443057;1;3;1;70;73;1;431.87413801;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443061;1;4;1;70;73;1;333.92905011;73;1;;;;;;;;;1;;120;0;5;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8443064;1;2;1;70;;1;382.65300144;76;1;;;;;1;;36;1400000;1;;24;0;6;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8443064;1;3;1;70;;1;382.65300144;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443065;1;1;1;70;;1;590.27988896;76;1;;;;;1;;30;1423500;1;;12;0;8;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8443066;1;1;1;70;;1;806.00448574;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443067;1;2;1;70;;1;806.00448574;76;1;;;;;;;;;1;;15;2;3;4;1;2;2;;2;;.;5221;47;4721
20251250;12;2025;8443067;1;6;1;70;;1;806.00448574;76;1;;;;;2;5;;500000;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443068;1;1;1;70;;1;369.44367944;76;1;;;;;;;;;1;;17;1;3;1;4;2;2;;2;;.;9412;56;5611
20251250;12;2025;8443068;1;3;1;70;;1;369.44367944;76;;1;12;1;;;;48;1423500;1;;6;1;8;8;5;2;2;;2;;5223;4110;94;9499
20251250;12;2025;8443075;1;1;1;70;76;1;715.68200779;76;1;;;;;;;;;1;;24;0;6;1;3;2;1;2;2;;.;8323;47;4752
20251250;12;2025;8443076;1;5;1;70;76;1;2632.455799;76;1;;;;;;;;;1;;12;0;3;7;6;2;2;;2;;.;9211;01;0123
20251250;12;2025;8443077;1;2;1;70;76;1;2181.6968157;76;;1;2;1;;;;50;1200000;1;;0;2;8;1;4;2;2;;1;150000;5223;5131;56;5611
20251250;12;2025;8443081;1;1;1;70;76;1;1533.6413923;76;1;;;;;;;;;1;;60;3;1;1;5;2;1;2;2;;.;3341;49;4921
20251250;12;2025;8443082;1;1;1;70;76;1;160.63012404;76;1;;;;;;;;;1;;30;0;7;5;7;2;2;;2;;.;1321;25;2511
20251250;12;2025;8443083;1;1;1;70;76;1;160.63012404;76;1;;;;;;;;;1;;2;0;8;4;1;2;3;;2;;.;7233;33;3312
20251250;12;2025;8443084;1;1;1;70;76;1;237.67541053;76;1;;;;;;;;;1;;120;0;5;1;6;2;3;;2;;.;8321;49;4923
20251250;12;2025;8443084;1;2;1;70;76;1;237.67541053;76;1;;;;;;;;;1;;168;0;4;4;1;2;2;;2;;.;1420;47;4711
20251250;12;2025;8443085;1;1;1;70;76;1;220.84357994;76;1;;;;;;;;;1;;48;0;3;4;1;2;2;;2;;.;8153;14;1410
20251250;12;2025;8443085;1;2;1;70;76;1;220.84357994;76;1;;;;;2;5;;1600000;1;;60;0;3;4;1;2;2;;2;;.;5223;47;4771
20251250;12;2025;8443087;1;1;1;70;76;1;1261.825057;76;1;;;;;2;4;;1423500;1;;18;0;3;1;3;2;2;;2;;.;8323;45;4520
20251250;12;2025;8443087;1;2;1;70;76;1;1261.825057;76;1;;;;;;;;;1;;336;0;3;1;2;2;2;;2;;.;5223;47;4754
20251250;12;2025;8443087;1;5;1;70;76;1;1261.825057;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443089;1;2;1;70;76;1;1326.0299888;76;1;;;;;1;;30;1000000;1;;24;0;4;4;6;2;2;;2;;.;9520;92;9200
20251250;12;2025;8443089;1;3;1;70;76;1;1326.0299888;76;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;5212;47;4781
20251250;12;2025;8443090;1;2;1;70;76;1;1219.9270221;76;1;;;;;2;5;;1000000;1;;327;0;1;1;8;2;2;;2;;.;5223;47;4771
20251250;12;2025;8443091;1;4;1;70;76;1;1496.1056299;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443093;1;1;1;70;76;1;792.56191098;76;1;;;;;;;;;1;;240;0;6;4;1;2;2;;2;;.;1420;45;4512
20251250;12;2025;8443094;1;1;1;70;76;1;1451.8725367;76;1;;;;;;;;;1;;36;0;5;1;10;2;3;;2;;.;7411;22;2229
20251250;12;2025;8443094;1;2;1;70;76;1;1451.8725367;76;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443095;1;1;1;70;76;1;1427.1546391;76;1;;;;;;;;;1;;96;0;4;4;1;2;2;;2;;.;9520;47;4782
20251250;12;2025;8443095;1;4;1;70;76;1;1427.1546391;76;1;;;;;;;;;1;;108;0;2;1;3;2;2;;2;;.;5223;47;4771
20251250;12;2025;8443098;1;3;1;70;81;1;341.24903134;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443102;1;2;1;70;81;1;427.62790195;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443103;1;2;1;70;81;1;275.20127232;81;1;;;;;2;3;;1000000;1;;3;0;3;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8443104;1;2;1;70;81;1;295.19392905;81;1;;;;;;;;;1;;60;0;8;4;1;2;2;;2;;.;5211;47;4781
20251250;12;2025;8443104;1;4;1;70;81;1;295.19392905;81;1;;;;;;;;;1;;24;0;8;4;1;2;2;;2;;.;6121;01;0145
20251250;12;2025;8443105;1;2;1;70;81;1;221.45391145;81;1;;;;;;;;;1;;36;0;3;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8443105;1;5;1;70;81;1;221.45391145;81;1;;;;;;;;;1;;360;0;4;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8443106;1;3;1;70;81;1;234.58444907;81;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443108;1;2;1;70;81;1;353.88788435;81;;1;20;3;;;;50;1200000;1;;8;0;8;3;1;2;2;;2;;9111;9111;97;9700
20251250;12;2025;8443108;1;4;1;70;81;1;353.88788435;81;1;;;;;;;;;1;;12;0;4;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8443109;1;1;1;70;85;1;357.31498107;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443113;1;1;1;70;85;1;342.16653406;85;;1;2;1;;;;44;1423500;1;;0;3;8;1;7;2;2;;1;3500000;2144;2144;33;3312
20251250;12;2025;8443113;1;2;1;70;85;1;342.16653406;85;;1;2;1;;;;44;1423500;1;;5;0;8;1;6;2;2;;2;;4120;4120;43;4390
20251250;12;2025;8443115;1;3;1;70;85;1;327.01808704;85;;1;52;1;;;;44;1423500;1;;12;0;4;1;7;2;2;;2;;4120;4311;69;6920
20251250;12;2025;8443117;1;1;1;70;85;1;298.35598501;85;1;;;;;;;;;1;;72;0;4;2;5;2;3;;2;;.;2341;85;8530
20251250;12;2025;8443117;1;4;1;70;85;1;298.35598501;85;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251249;12;2025;8443119;1;1;1;70;86;1;357.33428441;86;;1;3;1;;;;50;3200000;1;;16;5;8;4;10;2;2;;2;;2142;2142;84;8412
20251250;12;2025;8443120;1;1;1;70;86;1;102.65358727;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443120;1;2;1;70;86;1;102.65358727;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443121;1;2;1;70;86;1;189.18414003;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443122;1;3;1;70;86;1;90.064115915;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443122;1;4;1;70;86;1;90.064115915;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443123;1;1;1;70;86;1;57.641034186;86;1;;;;;;;;;1;;76;5;4;4;1;2;2;;2;;.;9111;81;8121
20251250;12;2025;8443124;1;1;1;70;86;1;102.65358727;86;1;;;;;;;;;1;;210;5;5;2;10;2;3;;2;;.;0210;84;8422
20251250;12;2025;8443124;1;2;1;70;86;1;102.65358727;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443125;1;1;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443125;1;2;1;70;86;1;58.223266854;86;1;;;;;;;;;1;;116;5;4;4;2;2;2;;2;;.;9211;01;0121
20251250;12;2025;8443125;1;3;1;70;86;1;58.223266854;86;;1;2;4;;;;50;1200000;1;;5;5;8;4;3;2;2;;2;;9313;9313;41;4111
20251250;12;2025;8443126;1;2;1;70;86;1;58.223266854;86;;1;2;1;;;;50;2100000;1;;14;5;8;4;9;2;2;;2;;2114;2114;84;8414
20251250;12;2025;8443126;1;3;1;70;86;1;58.223266854;86;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443128;1;1;1;70;88;1;91.518875796;88;1;;;;;;;;;1;;22;1;1;2;10;2;1;2;2;;.;2411;84;8415
20251250;12;2025;8443129;1;1;1;70;88;1;93.590203759;88;1;;;;;;;;;1;;240;0;4;4;2;2;2;;2;;.;6223;03;0311
20251250;12;2025;8443131;1;1;1;70;88;1;81.146275869;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443131;1;2;1;70;88;1;81.146275869;88;;1;2;4;;;;48;1600000;1;;0;2;8;4;2;2;2;;1;2000000;9313;9313;41;4111
20251250;12;2025;8443132;1;1;1;70;88;1;81.146275869;88;1;;;;;;;;;1;;120;1;3;4;10;2;2;;2;;.;9520;92;9200
20251250;12;2025;8443132;1;2;1;70;88;1;81.146275869;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443133;1;3;1;70;88;1;39.112732951;88;;1;2;1;;;;48;2000000;1;;7;5;2;1;8;2;2;;2;;9112;5111;80;8010
20251250;12;2025;8443135;1;1;1;70;88;1;93.590203759;88;1;;;;;;;;;1;;60;5;3;4;2;2;2;;2;;.;9313;41;4111
20251250;12;2025;8443136;1;2;1;70;88;1;35.975047669;88;;1;8;1;;;;48;1700000;1;;5;4;6;1;10;2;2;;2;;9112;9112;55;5511
20251250;12;2025;8443136;1;3;1;70;88;1;35.975047669;88;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443137;1;1;1;70;88;1;81.146275869;88;1;;;;;2;4;;1800000;1;;1;2;3;4;1;2;2;;2;;.;8350;50;5021
20251250;12;2025;8443140;1;2;1;70;88;1;72.623127325;88;;1;3;4;;;;48;1200000;1;;1;0;8;4;2;2;2;;1;1600000;7131;7131;43;4330
20251250;12;2025;8443140;1;3;1;70;88;1;72.623127325;88;;1;3;4;;;;60;2500000;1;;1;0;8;4;9;2;2;;1;2500000;5321;5321;86;8610
20251250;12;2025;8443142;1;1;1;70;88;1;93.590203759;88;1;;;;;;;;;1;;60;5;4;4;1;1;2;;2;;.;7522;31;3110
20251250;12;2025;8443144;1;1;1;70;88;1;42.491140819;88;1;;;;;;;;;1;;3;5;6;1;4;2;2;;2;;.;4416;10;1011
20251250;12;2025;8443145;1;2;1;70;88;1;85.067055215;88;1;;;;;;;;;1;;2;0;3;4;1;2;2;;2;;.;5223;47;4771
20251250;12;2025;8443148;1;2;1;70;88;1;85.067055215;88;;1;42;4;;;;40;2500000;1;;18;0;8;4;7;2;2;;2;;2359;3343;65;6523
20251250;12;2025;8443150;1;1;1;70;88;1;93.590203759;88;1;;;;;;;;;1;;48;1;4;4;1;2;2;;2;;.;6222;03;0311
20251250;12;2025;8443152;1;1;1;70;88;1;81.146275869;88;1;;;;;;;;;1;;12;1;6;4;1;2;2;;2;;.;5246;56;5619
20251250;12;2025;8443152;1;2;1;70;88;1;81.146275869;88;;1;16;1;;;;48;1800000;1;;24;1;8;1;10;2;2;;2;;5131;3341;82;8220
20251250;12;2025;8443156;1;2;1;70;91;1;167.8539831;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443158;1;1;1;70;91;1;66.592050725;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443159;1;2;1;70;91;1;52.441239946;91;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443163;1;2;1;70;95;1;92.796094109;95;1;;;;;;;;;1;;480;0;3;1;3;2;2;;2;;.;5131;56;5611
20251250;12;2025;8443164;1;2;1;70;95;1;92.796094109;95;;1;12;1;;;;40;500000;1;;8;2;8;3;1;2;2;;2;;5131;5311;97;9700
20251250;12;2025;8443165;1;2;1;70;95;1;92.796094109;95;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443166;1;2;1;70;95;1;166.48840009;95;1;;;;;;;;;1;;2;0;3;4;1;2;2;;2;;.;5223;77;7729
20251250;12;2025;8443168;1;1;1;70;95;1;96.447420016;95;;1;4;1;;;;48;1200000;1;;12;0;1;1;3;2;2;;2;;5223;5223;47;4759
20251250;12;2025;8443170;1;1;1;70;95;1;111.3565717;95;1;;;;;;;;;1;;84;2;4;7;3;2;2;;2;;.;9211;01;0122
20251250;12;2025;8443175;1;1;1;70;97;1;22.031940784;97;;1;24;4;;;;45;4500000;1;;24;5;4;2;10;2;1;2;2;;3343;3343;84;8412
20251250;12;2025;8443175;1;3;1;70;97;1;22.031940784;97;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443176;1;5;1;70;97;1;28.720088457;97;1;;;;;;;;;1;;240;2;3;2;10;2;2;;2;;.;1212;84;8413
20251250;12;2025;8443177;1;3;1;70;97;1;22.031940784;97;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251250;12;2025;8443180;1;2;1;70;97;1;14.808066388;97;1;;;;;;;;;1;;120;5;4;3;1;2;2;;2;;.;9111;97;9700
20251250;12;2025;8443180;1;4;1;70;97;1;14.808066388;97;1;;;;;;;;;1;;1;4;3;4;4;2;2;;2;;.;4224;55;5511
20251250;12;2025;8443185;1;1;1;70;99;1;30.863390935;99;1;;;;;;;;;1;;48;1;5;2;10;2;3;;2;;.;2411;86;8610
20251250;12;2025;8443185;1;2;1;70;99;1;30.863390935;99;1;;;;;;;;;1;;84;1;5;2;10;2;3;;2;;.;5321;86;8610
20251250;12;2025;8443187;1;1;1;70;99;1;53.888460364;99;;1;52;1;;;;40;2000000;1;;108;0;4;4;10;2;2;;2;;3213;4311;86;8610
20251250;12;2025;8443188;1;1;1;70;99;1;26.078797834;99;1;;;;;;;;;1;;60;0;5;2;10;2;2;;2;;.;9112;84;8412
20251252;12;2025;8443201;1;2;1;70;;1;2016.4920337;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443201;1;4;1;70;;1;2016.4920337;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443202;1;3;1;70;;1;1659.9926923;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443203;1;1;1;70;;1;1731.4928625;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443205;1;2;1;70;;1;1629.7419253;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443206;1;2;1;70;;1;1829.9483612;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443207;1;1;1;70;;1;1323.62026;13;1;;;;;;;;;1;;36;2;4;7;2;2;2;;2;;.;9212;01;0141
20251252;12;2025;8443208;1;1;1;70;;1;1165.5783699;13;1;;;;;;;;;1;;264;0;4;4;1;2;2;;2;;.;5212;56;5619
20251252;12;2025;8443208;1;2;1;70;;1;1165.5783699;13;;1;4;1;;;;48;1000000;1;;1;1;1;4;2;2;2;;2;;8160;8160;47;4723
20251252;12;2025;8443208;1;3;1;70;;1;1165.5783699;13;;1;12;4;;;;48;1400000;1;;12;0;8;1;10;2;2;;2;;5223;9333;53;5320
20251252;12;2025;8443214;1;1;1;70;;2;3644.3564047;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443215;1;2;1;70;;2;1756.0816033;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443216;1;1;1;70;;2;1345.4198569;13;1;;;;;;;;;1;;240;0;4;4;2;2;2;;2;;.;6222;03;0312
20251252;12;2025;8443216;1;2;1;70;;2;1345.4198569;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443216;1;5;1;70;;2;1345.4198569;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443217;1;1;1;70;;2;3074.0490339;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443217;1;2;1;70;;2;3074.0490339;13;1;;;;;;;;;1;;24;0;4;4;2;2;2;;2;;.;5414;80;8010
20251252;12;2025;8443217;1;3;1;70;;2;3074.0490339;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443217;1;4;1;70;;2;3074.0490339;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443222;1;3;1;70;;2;1345.4198569;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443223;1;2;1;70;;2;3034.8585987;13;1;;;;;1;;48;1440000;1;;0;5;8;1;10;2;2;;2;;.;5321;86;8699
20251252;12;2025;8443223;1;3;1;70;;2;3034.8585987;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443223;1;4;1;70;;2;3034.8585987;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443227;1;2;1;70;;1;4012.3705727;13;1;;;;;;;;;1;;360;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8443228;1;1;1;70;;1;3300.9437941;13;1;;;;;1;;40;1423500;1;;240;0;8;4;4;2;2;;2;;.;3142;94;9499
20251252;12;2025;8443228;1;3;1;70;;1;3300.9437941;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443230;1;1;1;70;;1;3509.0154978;13;1;;;;;1;;44;1423500;1;;12;0;8;4;4;2;2;;2;;.;9412;87;8730
20251252;12;2025;8443230;1;2;1;70;;1;3509.0154978;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443230;1;3;1;70;;1;3509.0154978;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443231;1;1;1;70;;1;3546.353946;13;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;8323;49;4921
20251252;12;2025;8443232;1;1;1;70;;1;2530.9326997;13;1;;;;;;;;;1;;480;0;3;4;4;2;2;;2;;.;5120;56;5611
20251252;12;2025;8443232;1;5;1;70;;1;2530.9326997;13;1;;;;;;;;;1;;12;0;6;4;5;2;2;;2;;.;5131;56;5611
20251252;12;2025;8443233;1;1;1;70;;1;2862.0031688;13;1;;;;;1;;40;1423500;1;;12;0;7;1;3;2;2;;2;;.;5223;47;4761
20251252;12;2025;8443233;1;2;1;70;;1;2862.0031688;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443234;1;1;1;70;;2;2159.7728937;13;1;;;;;1;;24;500000;1;;24;0;8;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8443234;1;3;1;70;;2;2159.7728937;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443236;1;1;1;70;;2;1424.5527453;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443237;1;1;1;70;;2;1999.0698996;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443238;1;2;1;70;;2;2331.3533434;13;1;;;;;;;;;1;;18;0;6;4;4;2;2;;2;;.;9412;56;5611
20251252;12;2025;8443238;1;3;1;70;;2;2331.3533434;13;1;;;;;;;;;1;;2;0;6;4;3;2;2;;2;;.;9621;47;4774
20251252;12;2025;8443239;1;1;1;70;;2;2282.6424714;13;1;;;;;1;;40;2500000;1;;6;0;8;4;1;2;2;;2;;.;2351;85;8551
20251252;12;2025;8443240;1;2;1;70;;2;1484.7554045;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443240;1;3;1;70;;2;1484.7554045;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443241;1;2;1;70;;2;1599.728129;13;1;;;;;1;;24;700000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443242;1;1;1;70;;2;1231.271525;13;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443244;1;1;1;70;;1;608.4765167;44;1;;;;;;;;;1;;6;0;4;4;1;2;2;;2;;.;6114;01;0113
20251252;12;2025;8443245;1;1;1;70;;1;423.29710512;44;1;;;;;2;5;;1000000;1;;13;0;3;1;3;2;2;;2;;.;4224;55;5511
20251252;12;2025;8443245;1;4;1;70;;1;423.29710512;44;1;;;;;;;;;1;;84;0;4;1;2;2;2;;2;;.;5223;47;4723
20251252;12;2025;8443246;1;2;1;70;;1;841.2387134;44;1;;;;;2;5;;500000;1;;18;2;3;3;1;2;2;;2;;.;5311;97;9700
20251252;12;2025;8443247;1;2;1;70;;1;462.95911311;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443250;1;1;1;70;;1;505.06610996;44;;1;1;1;;;;48;1423500;1;;2;0;8;4;7;2;2;;2;;5321;7514;88;8891
20251252;12;2025;8443251;1;1;1;70;;1;1330.7580245;47;1;;;;;;;;;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8443252;1;2;1;70;;1;1298.7141704;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443253;1;1;1;70;;1;1499.2916335;47;;1;12;1;;;;42;1500000;1;;9;0;1;1;4;2;2;;2;;1311;1311;01;0112
20251252;12;2025;8443255;1;1;1;70;;1;1613.7680091;47;;1;12;4;;;;40;1200000;1;;3;0;8;4;1;2;2;;2;;7112;7112;41;4111
20251252;12;2025;8443257;1;2;1;70;;1;1613.7680091;47;1;;;;;1;;48;2500000;1;;0;1;8;4;10;2;2;;1;2700000;.;2265;84;8413
20251252;12;2025;8443258;1;2;1;70;;1;1606.7702153;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443259;1;2;1;70;;1;830.98350969;47;1;;;;;1;;24;1400000;1;;36;2;7;4;1;2;2;;2;;.;9411;56;5619
20251252;12;2025;8443259;1;3;1;70;;1;830.98350969;47;1;;;;;;;;;1;;362;2;3;4;1;2;2;;2;;.;9121;96;9601
20251252;12;2025;8443260;1;2;1;70;;1;1524.1476139;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443260;1;3;1;70;;1;1524.1476139;47;;1;4;4;;;;40;1000000;1;;2;3;3;1;6;2;2;;2;;9211;9214;01;0125
20251252;12;2025;8443262;1;1;1;70;;1;1769.4239366;47;1;;;;;1;;24;400000;1;;144;1;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8443263;1;2;1;70;;1;1941.2283436;47;1;;;;;2;5;;1400000;1;;18;2;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8443263;1;3;1;70;;1;1941.2283436;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443265;1;2;1;70;;1;2159.310564;47;;1;12;4;;;;40;1500000;1;;60;0;8;1;6;2;2;;2;;5311;5311;88;8891
20251252;12;2025;8443265;1;3;1;70;;1;2159.310564;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443267;1;2;1;70;;2;753.44884244;47;1;;;;;;;;;1;;180;0;4;4;1;2;2;;2;;.;3222;86;8692
20251252;12;2025;8443268;1;3;1;70;;2;1510.6402483;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8443269;1;1;1;70;;2;873.85185073;47;1;;;;;;;;;1;;60;0;3;4;1;2;2;;2;;.;6111;01;0112
