PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20251252;12;2025;8435999;1;2;1;60;;2;1040.5419111;70;1;9700;1;1;;;1;;1;;2;2;2;2;2;3;;2;2;2;2;1;2;300000;2;;2;;;1;180000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;24;2;;24;;;1;2;;2;;2;;;;2;2;1;10;18;3;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;5;;1;480000;97;9700;9111
20251252;12;2025;8436000;1;2;1;60;;2;845.53145164;70;1;1513;2;;;;;;;;;;;;480;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;3;6;;;80000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;40000;1;500000;3;;9;2;12;24;2;;24;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;40000;15;1513;7331
20251252;12;2025;8436000;1;3;1;60;;2;845.53145164;70;1;4921;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;3000000;3;;1;2;12;30;2;;30;;;1;4;;2;;2;;;;2;2;1;12;12;1;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;2;1;11;;5;3;;1;300000;49;4921;8321
20251252;12;2025;8436000;1;4;1;60;;2;845.53145164;70;1;4921;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;5000000;3;;10;2;12;40;;;40;;;1;4;;2;;2;;;;2;2;1;1;48;1;;1;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;1;2;2;;2;1;2;2;2;2;1;1;11;;15;3;;1;400000;49;4921;8321
20251252;12;2025;8436001;1;1;1;60;;2;789.73732951;70;1;5619;2;;;;;;;;;;;;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;15;1;;15;;;2;1;;2;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;1;20;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;2;1;14;;;3;;1;;56;5619;5212
20251252;12;2025;8436001;1;2;1;60;;2;789.73732951;70;1;113;2;;;;;;;;;;;;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;2500000;12;0;0;0;0;150000;0;0;0;250000;1;150000;2;;;;2;;;2;;200000;1;2100000;3;;1;1;12;30;2;;30;;;1;8;;2;;2;;;;2;2;1;0;8;7;;3;;1;15;8321;4921;4;300000;1;4;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;3;;1;500000;01;0113;6114
20251252;12;2025;8436001;1;4;1;60;;2;789.73732951;70;1;5619;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;180000;1;2160000;3;;10;2;12;30;2;;30;;;2;1;;2;;2;;;;2;2;1;60;12;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;180000;56;5619;5212
20251252;12;2025;8436002;1;2;1;60;;2;642.48938185;70;1;8530;1;2;1;;1;;1;;1;1;1;1;420;2;;1;1;1;1;1;2;6750000;1;195000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3230000;1;6461775;1;3230000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;3;ES LO ESTABLECIDO PARA LOS TRABAJADORES DEL MAGISTERIO;30;;;10;7;;1;;3;;;;1;1;1;2;24;7;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;10;2;;1;6750000;85;8530;2341
20251252;12;2025;8436003;1;1;1;60;;2;946.49053988;70;1;4921;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;9000000;3;;1;1;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;0;24;4;;8;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;11;;15;8;;1;800000;49;4921;8321
20251252;12;2025;8436004;1;1;1;60;;2;872.25656541;70;1;8530;1;2;1;;1;;1;;1;1;1;1;96;2;;1;1;1;1;1;2;2800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1340000;1;2560000;1;1340000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;3;ES LO ESTABLECIDO PARA LOS TRABAJADORES DEL MAGISTERIO;30;;;10;7;;1;;1;3;1;8;1;1;1;12;120;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;10;2;;1;2800000;85;8530;2341
20251252;12;2025;8436004;1;2;1;60;;2;872.25656541;70;1;4774;2;;;;;;;;;;;;24;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;12;9;0;3;2;1;1;1;7;;;;;;;;;;;1;4000000;1;1800000;1600000;0;0;0;;;;;;;;;;;;;;;;;;1;1;2025;1;1;600000;1;7500000;3;;6;2;12;48;;;48;;;5;1;;2;;2;;;;2;2;1;12;60;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;600000;47;4774;1420
20251252;12;2025;8436004;1;3;1;60;;2;872.25656541;70;1;1410;2;;;;;;;;;;;;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;5;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;1;1;14;;;3;;1;;14;1410;7341
20251252;12;2025;8436004;1;4;1;60;;2;872.25656541;70;1;1410;2;;;;;;;;;;;;18;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;21;2;;21;;;5;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;1;1;14;;;3;;1;;14;1410;7341
20251252;12;2025;8436004;1;5;1;60;;2;872.25656541;70;1;4921;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;7500000;3;;1;1;12;48;;;48;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;1;2;2;2;2;1;2;11;;15;3;;1;600000;49;4921;8321
20251252;12;2025;8436005;1;1;1;60;;2;1042.2051298;70;1;113;2;;;;;;;;;;;;612;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;3000000;12;0;0;0;0;50000;0;0;0;250000;1;350000;2;;;;2;;;2;;300000;1;2700000;3;;9;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;10;3;;1;300000;01;0113;6111
20251252;12;2025;8436005;1;2;1;60;;2;1042.2051298;70;1;1690;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;3;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;150000;1;1800000;3;;9;2;12;12;2;;12;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;150000;16;1690;7341
20251252;12;2025;8436005;1;3;1;60;;2;1042.2051298;70;1;1690;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;250000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;2400000;3;;9;2;12;12;1;;12;;;1;1;;2;;2;;;;2;2;1;2;36;3;;9;;2;;;;;;;;1;20;2;1;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;200000;16;1690;7341
20251252;12;2025;8436005;1;4;1;60;;2;1042.2051298;70;1;4921;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;420000;1;5040000;3;;10;2;12;30;2;;30;;;1;4;;2;;2;;;;2;2;1;0;120;4;;11;;1;15;6113;8130;4;300000;1;8;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;5;3;;1;720000;49;4921;8321
20251252;12;2025;8436005;1;5;1;60;;2;1042.2051298;70;1;8130;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;3;6;;;150000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;120000;1;960000;3;;4;2;8;12;1;;6;6;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;20;2;2;1;2;1;2;2;2;1;1;1;2;;2;1;2;2;1;2;2;1;3;;10;3;;1;120000;81;8130;6113
20251252;12;2025;8436005;1;9;1;60;;2;1042.2051298;70;1;8130;2;;;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;3;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;650000;1;7800000;3;;1;1;12;42;;;42;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;2;1;2;;2;1;2;2;1;2;1;1;3;;12;3;;1;650000;81;8130;6113
20251252;12;2025;8436006;1;1;1;60;;2;948.81691157;70;1;162;2;;;;;;;;;;;;380;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;4800000;3;;1;1;12;36;1;;36;;;1;8;;2;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;;;1;10;1;1;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;1;1;11;;15;8;;1;500000;01;0162;9211
20251252;12;2025;8436006;1;2;1;60;;2;948.81691157;70;1;8610;1;2;2;12;1;;1;;1;2;1;2;11;1;;1;1;1;1;2;1;1423500;2;;1;189800;2;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;711500;2;;2;;2;;2;;1;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;6;1;1;1;2;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;5;;1;1423500;86;8610;9112
20251252;12;2025;8436006;1;3;1;60;;2;948.81691157;70;1;5611;1;1;;;1;;1;;1;2;1;2;36;1;;1;1;2;1;2;2;1000000;2;;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;36;2;;36;;;7;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;3;;1;1200000;56;5611;5120
20251252;12;2025;8436007;1;1;1;60;;2;755.95694949;70;1;4711;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;0;2;3;1;1;1;7;;;;;;;;;;;1;3600000;1;0;2000000;0;200000;0;;;;;;;;;;;;;;;;;;2;;;2;;1400000;1;15000000;3;;1;1;12;50;;;50;;;2;7;;2;;2;;;;2;2;1;0;48;4;;11;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;3;;3;3;;1;1400000;47;4711;5223
20251252;12;2025;8436007;1;2;1;60;;2;755.95694949;70;1;1513;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;150000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;80000;1;1000000;3;;1;1;12;45;;;45;;;1;1;;2;;2;;;;2;2;2;;;;;;;1;8;5223;4711;6;;2;7;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;14;;;8;;1;80000;15;1513;7331
20251252;12;2025;8436007;1;3;1;60;;2;755.95694949;70;1;4921;2;;;;;;;;;;;;168;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;11000000;3;;1;1;12;65;;;65;;;1;4;;5;;2;;;;2;2;1;0;18;1;;1;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;11;;20;8;;1;1000000;49;4921;8321
20251252;12;2025;8436007;1;4;1;60;;2;755.95694949;70;1;4711;2;;;;;;;;;;;;30;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;2;2;3;;3;8;;1;;47;4711;5223
20251252;12;2025;8436008;1;1;1;60;;2;419.60016432;70;1;1011;2;;;;;;;;;;;;200;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;2400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1400000;1;12000000;3;;4;2;12;28;2;;28;;;2;1;;2;;2;;;;2;2;1;0;200;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;1400000;10;1011;7511
20251252;12;2025;8436008;1;2;1;60;;2;419.60016432;70;1;1011;2;;;;;;;;;;;;150;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;12;2;;12;;;2;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;;10;1011;7511
20251252;12;2025;8436008;1;3;1;60;;2;419.60016432;70;1;8610;1;2;1;;1;;1;;1;2;1;2;42;1;;1;1;1;1;2;1;2770000;2;;1;360000;2;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2600000;2;;2;;2;;2;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;52;;;10;7;;1;;1;1;1;3;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;2;12;;30;1;;1;2770000;86;8610;1342
20251252;12;2025;8436010;1;2;1;60;;2;658.23795995;70;1;1392;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;3;6;;;60000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;30000;1;360000;3;;9;2;12;15;2;;15;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;30000;13;1392;7341
20251252;12;2025;8436010;1;3;1;60;;2;658.23795995;70;1;161;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;3;6;;;450000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;4800000;3;;1;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;1;1;2;;2;1;2;2;2;2;1;1;3;;60;3;;1;400000;01;0161;9213
20251252;12;2025;8436011;1;1;1;60;;2;996.57824966;70;1;113;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;5000000;12;0;0;0;0;200000;0;0;0;200000;1;200000;2;;;;2;;;2;;400000;12;4550000;3;;3;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;60;7;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;8;3;;1;400000;01;0113;6114
20251252;12;2025;8436011;1;2;1;60;;2;996.57824966;70;1;8891;1;2;2;18;2;4;1;8413;1;2;1;1;60;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;63538;2;2;;;2;;;2;;;1;1361750;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;7;1;;1;;1;2;1;5;1;1;1;60;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;1423500;88;8891;5311
20251252;12;2025;8436011;1;3;1;60;;2;996.57824966;70;1;2391;1;2;2;12;1;;1;;1;2;1;1;60;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1361750;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;8;7;;1;;1;1;1;5;1;1;1;0;12;7;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;2;;1;1423500;23;2391;9333
20251252;12;2025;8436012;1;1;1;60;;2;716.35342531;70;1;1690;2;;;;;;;;;;;;300;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;288000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;150000;1;2000000;3;;1;1;12;48;;;48;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;1;14;;;3;;1;150000;16;1690;7341
20251252;12;2025;8436012;1;2;1;60;;2;716.35342531;70;1;4781;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;9000000;3;;1;1;12;60;;;60;;;1;6;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;11;;15;3;;1;800000;47;4781;5211
20251252;12;2025;8436012;1;3;1;60;;2;716.35342531;70;1;9700;1;1;;;1;;2;;2;2;2;2;15;3;;2;2;2;2;1;2;500000;2;;2;;;1;250000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;2;11;;20;8;;1;750000;97;9700;9111
20251252;12;2025;8436012;1;4;1;60;;2;716.35342531;70;1;4754;1;1;;;1;;1;;2;2;2;2;24;1;;1;1;1;1;1;2;900000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;3;18;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;18;3;;1;900000;47;4754;5223
20251252;12;2025;8436013;1;1;1;60;;2;1003.9210936;70;1;1394;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;50000;1;1200000;3;;1;1;12;42;;;42;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;1;1;14;;;8;;1;50000;13;1394;7341
20251252;12;2025;8436013;1;2;1;60;;2;1003.9210936;70;1;2592;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;250000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;3500000;1;;1;1;12;45;;;45;;;1;2;;2;;2;;;;2;2;1;0;60;4;;11;;2;;;;;;;;2;;;;1;2;1;1;1;2;2;1;1;2;;2;1;2;2;2;2;2;2;13;;25;3;;1;200000;25;2592;7212
20251252;12;2025;8436014;1;1;1;60;;2;859.57724016;70;1;161;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;650000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;550000;1;7200000;3;;10;2;12;30;2;;30;;;1;8;;2;;2;;;;2;2;1;0;60;7;;5;;1;12;6111;161;4;250000;1;8;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;8;;1;800000;01;0161;9211
20251252;12;2025;8436014;1;2;1;60;;2;859.57724016;70;1;3290;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;220000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;2400000;3;;1;1;12;18;1;;18;;;1;1;;2;;2;;;;2;2;1;72;36;3;;9;;2;;;;;;;;1;20;2;1;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;200000;32;3290;7341
